"location_id","hydrant_id","District","location","description","latitude","longitude","provider","status","Discharge Size","flow_gpm","Pitot psi","Residual psi","static_psi","last_checked","tested_by","shift","issue","alternate_supply","notes"
"31468884","31468884","3","Hydrant","Hydrant","34.97718646","-90.06945588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468885","31468885","3","Hydrant","Hydrant","34.97717646","-90.06518588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468886","31468886","3","Hydrant","Hydrant","34.97714646","-90.06223588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468887","31468887","3","Hydrant","Hydrant","34.97694646","-90.06090588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468888","31468888","3","Hydrant","Hydrant","34.97596646","-90.06094588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468889","31468889","3","Hydrant","Hydrant","34.97464646","-90.06082588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468890","31468890","3","Hydrant","Hydrant","34.97343646","-90.06092588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468891","31468891","3","Hydrant","Hydrant","34.97225646","-90.06085588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468892","31468892","3","Hydrant","Hydrant","34.97149646","-90.06308588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468893","31468893","3","Hydrant","Hydrant","34.97704646","-90.06769588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468894","31468894","3","Hydrant","Hydrant","34.97586646","-90.06768588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468895","31468895","3","Hydrant","Hydrant","34.97454646","-90.06769588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468896","31468896","3","Hydrant","Hydrant","34.97327646","-90.06761588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468897","31468897","3","Hydrant","Hydrant","34.97230646","-90.06773588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468898","31468898","3","Hydrant","Hydrant","34.97202646","-90.06999588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468899","31468899","3","Hydrant","Hydrant","34.97210646","-90.07160588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468900","31468900","3","Hydrant","Hydrant","34.96996646","-90.06684588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468901","31468901","3","Hydrant","Hydrant","34.96728646","-90.06636588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468902","31468902","3","Hydrant","Hydrant","34.96592645","-90.06782588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468903","31468903","3","Hydrant","Hydrant","34.96585645","-90.07045588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468904","31468904","3","Hydrant","Hydrant","34.96915646","-90.07060588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468905","31468905","3","Hydrant","Hydrant","34.96964646","-90.06405588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468906","31468906","3","Hydrant","Hydrant","34.96949646","-90.06102588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468907","31468907","3","Hydrant","Hydrant","34.96372646","-90.06102588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468908","31468908","3","Hydrant","Hydrant","34.96349645","-90.06090588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468909","31468909","3","Hydrant","Hydrant","34.96282645","-90.06165588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468910","31468910","3","Hydrant","Hydrant","34.96277645","-90.06251588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468911","31468911","3","Hydrant","Hydrant","34.96280645","-90.06920588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468912","31468912","3","Hydrant","Hydrant","34.96286645","-90.07226588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468913","31468913","3","Hydrant","Hydrant","34.96240645","-90.07690588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468914","31468914","3","Hydrant","Hydrant","34.94270645","-90.07270588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468915","31468915","3","Hydrant","Hydrant","34.94160645","-90.07160588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468916","31468916","3","Hydrant","Hydrant","34.94280645","-90.07140588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468917","31468917","3","Hydrant","Hydrant","34.94380645","-90.07130588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468918","31468918","3","Hydrant","Hydrant","34.94470645","-90.07080588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468919","31468919","3","Hydrant","Hydrant","34.94510645","-90.06960588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468920","31468920","3","Hydrant","Hydrant","34.94580645","-90.06960588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468921","31468921","3","Hydrant","Hydrant","34.94710645","-90.06960588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468922","31468922","3","Hydrant","Hydrant","34.96270645","-90.06681588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468923","31468923","3","Hydrant","Hydrant","34.96216645","-90.06950588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468924","31468924","3","Hydrant","Hydrant","34.96025645","-90.06950588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468925","31468925","3","Hydrant","Hydrant","34.95870645","-90.06954588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468926","31468926","3","Hydrant","Hydrant","34.95750645","-90.06955588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468927","31468927","3","Hydrant","Hydrant","34.95608645","-90.06909588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468928","31468928","3","Hydrant","Hydrant","34.95609645","-90.06710588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468929","31468929","3","Hydrant","Hydrant","34.95694645","-90.06665588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468930","31468930","3","Hydrant","Hydrant","34.95791645","-90.06809588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468931","31468931","3","Hydrant","Hydrant","34.96041645","-90.06822588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468932","31468932","3","Hydrant","Hydrant","34.96157645","-90.06688588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468933","31468933","3","Hydrant","Hydrant","34.96195645","-90.06855588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468934","31468934","3","Hydrant","Hydrant","34.95848645","-90.06820588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468935","31468935","3","Hydrant","Hydrant","34.95731645","-90.06872588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468936","31468936","3","Hydrant","Hydrant","34.95674645","-90.06762588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468937","31468937","3","Hydrant","Hydrant","34.95632645","-90.06565588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468938","31468938","3","Hydrant","Hydrant","34.95747645","-90.06576588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468939","31468939","3","Hydrant","Hydrant","34.95823645","-90.06731588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468940","31468940","3","Hydrant","Hydrant","34.95978645","-90.06732588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468941","31468941","3","Hydrant","Hydrant","34.96076645","-90.06651588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468942","31468942","3","Hydrant","Hydrant","34.96138645","-90.06495588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468943","31468943","3","Hydrant","Hydrant","34.96042645","-90.06331588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468944","31468944","3","Hydrant","Hydrant","34.95974645","-90.06169588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468945","31468945","3","Hydrant","Hydrant","34.95858645","-90.06147588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468946","31468946","3","Hydrant","Hydrant","34.95842645","-90.06306588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468947","31468947","3","Hydrant","Hydrant","34.95919645","-90.06362588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468948","31468948","3","Hydrant","Hydrant","34.95920645","-90.06247588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468949","31468949","3","Hydrant","Hydrant","34.95829645","-90.06546588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468950","31468950","3","Hydrant","Hydrant","34.95887645","-90.06627588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468951","31468951","3","Hydrant","Hydrant","34.96002645","-90.06578588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468952","31468952","3","Hydrant","Hydrant","34.95835645","-90.06078588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468953","31468953","3","Hydrant","Hydrant","34.95726645","-90.06114588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468954","31468954","3","Hydrant","Hydrant","34.95769645","-90.06144588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468955","31468955","3","Hydrant","Hydrant","34.95773645","-90.06286588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468956","31468956","3","Hydrant","Hydrant","34.95718645","-90.06328588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468957","31468957","3","Hydrant","Hydrant","34.95583645","-90.06298588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468958","31468958","3","Hydrant","Hydrant","34.95615645","-90.06152588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468959","31468959","3","Hydrant","Hydrant","34.95591645","-90.06093588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468960","31468960","3","Hydrant","Hydrant","34.95694645","-90.06184588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468961","31468961","3","Hydrant","Hydrant","34.95451645","-90.06160588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468962","31468962","3","Hydrant","Hydrant","34.95435645","-90.06299588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468963","31468963","3","Hydrant","Hydrant","34.95530645","-90.06290588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468964","31468964","3","Hydrant","Hydrant","34.95528645","-90.06453588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468965","31468965","3","Hydrant","Hydrant","34.95521645","-90.06674588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468966","31468966","3","Hydrant","Hydrant","34.95508645","-90.06877588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468967","31468967","3","Hydrant","Hydrant","34.95429645","-90.06854588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468968","31468968","3","Hydrant","Hydrant","34.95433645","-90.06710588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468969","31468969","3","Hydrant","Hydrant","34.95222645","-90.06704588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468970","31468970","3","Hydrant","Hydrant","34.95073645","-90.06697588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468971","31468971","3","Hydrant","Hydrant","34.95341645","-90.06876588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468972","31468972","3","Hydrant","Hydrant","34.95336645","-90.06674588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468973","31468973","3","Hydrant","Hydrant","34.95336645","-90.06531588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468974","31468974","3","Hydrant","Hydrant","34.95336645","-90.06391588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468975","31468975","3","Hydrant","Hydrant","34.95334645","-90.06267588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468976","31468976","3","Hydrant","Hydrant","34.95186645","-90.06567588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468977","31468977","3","Hydrant","Hydrant","34.95258645","-90.06539588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468978","31468978","3","Hydrant","Hydrant","34.95259645","-90.06351588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468979","31468979","3","Hydrant","Hydrant","34.95257645","-90.06199588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468980","31468980","3","Hydrant","Hydrant","34.95160645","-90.06144588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468981","31468981","3","Hydrant","Hydrant","34.95029645","-90.06309588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468982","31468982","3","Hydrant","Hydrant","34.95191645","-90.06250588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468983","31468983","3","Hydrant","Hydrant","34.95110645","-90.06369588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468984","31468984","3","Hydrant","Hydrant","34.95112645","-90.06618588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468985","31468985","3","Hydrant","Hydrant","34.95172645","-90.06460588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468986","31468986","3","Hydrant","Hydrant","34.95011645","-90.06151588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468987","31468987","3","Hydrant","Hydrant","34.94948645","-90.06217588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468988","31468988","3","Hydrant","Hydrant","34.94944645","-90.06399588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468989","31468989","3","Hydrant","Hydrant","34.94986645","-90.06087588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468990","31468990","1","Hydrant","Hydrant","34.96115645","-90.06071588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468991","31468991","3","Hydrant","Hydrant","34.95075645","-90.06088588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468992","31468992","3","Hydrant","Hydrant","34.96260645","-90.06338588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468993","31468993","3","Hydrant","Hydrant","34.96275645","-90.07006588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468994","31468994","3","Hydrant","Hydrant","34.96248645","-90.07373588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468995","31468995","3","Hydrant","Hydrant","34.97186646","-90.06881588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468996","31468996","3","Hydrant","Hydrant","34.96270645","-90.08665588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468997","31468997","3","Hydrant","Hydrant","34.96408645","-90.08679589","Horn Lake Water","In Service","","","","","","","","","","",""
"31468998","31468998","3","Hydrant","Hydrant","34.96605645","-90.08685589","Horn Lake Water","In Service","","","","","","","","","","",""
"31468999","31468999","3","Hydrant","Hydrant","34.94947645","-90.06562588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469000","31469000","3","Hydrant","Hydrant","34.94943645","-90.06740588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469001","31469001","3","Hydrant","Hydrant","34.94908645","-90.06821588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469002","31469002","3","Hydrant","Hydrant","34.95022645","-90.06798588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469003","31469003","3","Hydrant","Hydrant","34.95024645","-90.06627588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469004","31469004","3","Hydrant","Hydrant","34.95023645","-90.06474588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469005","31469005","3","Hydrant","Hydrant","34.96333645","-90.07114588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469006","31469006","3","Hydrant","Hydrant","34.96924646","-90.07209588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469007","31469007","3","Hydrant","Hydrant","34.96136645","-90.07237588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469008","31469008","3","Hydrant","Hydrant","34.96048645","-90.07232588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469009","31469009","3","Hydrant","Hydrant","34.96051645","-90.07396588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469010","31469010","3","Hydrant","Hydrant","34.95910645","-90.07237588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469011","31469011","3","Hydrant","Hydrant","34.95837645","-90.07116588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469012","31469012","3","Hydrant","Hydrant","34.95793645","-90.07245588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469013","31469013","3","Hydrant","Hydrant","34.95653645","-90.07235588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469014","31469014","3","Hydrant","Hydrant","34.95648645","-90.07112588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469015","31469015","3","Hydrant","Hydrant","34.95642645","-90.07423588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469016","31469016","3","Hydrant","Hydrant","34.95641645","-90.07602588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469017","31469017","3","Hydrant","Hydrant","34.95649645","-90.07761588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469018","31469018","3","Hydrant","Hydrant","34.95777645","-90.07408588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469019","31469019","3","Hydrant","Hydrant","34.95867645","-90.07312588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469020","31469020","3","Hydrant","Hydrant","34.95872645","-90.07470588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469021","31469021","3","Hydrant","Hydrant","34.95869645","-90.07653588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469022","31469022","3","Hydrant","Hydrant","34.95413645","-90.07069588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469023","31469023","3","Hydrant","Hydrant","34.95321845","-90.07073088","Horn Lake Water","In Service","","","","","","","","","","",""
"31469026","31469026","3","Hydrant","Hydrant","34.97710646","-90.06360588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469027","31469027","3","Hydrant","Hydrant","34.97710646","-90.06630588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469028","31469028","3","Hydrant","Hydrant","34.96327645","-90.06412588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469029","31469029","3","Hydrant","Hydrant","34.96428545","-90.06465788","Horn Lake Water","In Service","","","","","","","","","","",""
"31469030","31469030","3","Hydrant","Hydrant","34.96513646","-90.06439588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469031","31469031","3","Hydrant","Hydrant","34.96536646","-90.06350588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469032","31469032","3","Hydrant","Hydrant","34.96537646","-90.06255588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469033","31469033","3","Hydrant","Hydrant","34.96475645","-90.06196588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469034","31469034","3","Hydrant","Hydrant","34.96404646","-90.06238588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469035","31469035","3","Hydrant","Hydrant","34.96405245","-90.06366588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469036","31469036","3","Hydrant","Hydrant","34.96375645","-90.06466588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469037","31469037","3","Hydrant","Hydrant","34.94327045","-90.09308189","Horn Lake Water","In Service","","","","","","","","","","",""
"31469038","31469038","3","Hydrant","Hydrant","34.94414545","-90.09477089","Horn Lake Water","In Service","","","","","","","","","","",""
"31469039","31469039","3","Hydrant","Hydrant","34.94559645","-90.09095588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469040","31469040","3","Hydrant","Hydrant","34.96142945","-90.06151988","Horn Lake Water","In Service","","","","","","","","","","",""
"31469041","31469041","3","Hydrant","Hydrant","34.97183645","-90.08849589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469042","31469042","3","Hydrant","Hydrant","34.96663645","-90.08696588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469043","31469043","3","Hydrant","Hydrant","34.96735645","-90.08600588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469044","31469044","3","Hydrant","Hydrant","34.96744645","-90.08700588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469045","31469045","3","Hydrant","Hydrant","34.96850645","-90.08700589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469046","31469046","3","Hydrant","Hydrant","34.96962645","-90.08703589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469047","31469047","3","Hydrant","Hydrant","34.97149645","-90.08540589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469048","31469048","3","Hydrant","Hydrant","34.97278646","-90.08534589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469049","31469049","3","Hydrant","Hydrant","34.97275646","-90.08658589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469050","31469050","3","Hydrant","Hydrant","34.97137646","-90.08703589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469051","31469051","3","Hydrant","Hydrant","34.97049645","-90.08784589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469052","31469052","3","Hydrant","Hydrant","34.97613646","-90.08858589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469053","31469053","3","Hydrant","Hydrant","34.97626646","-90.08932589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469054","31469054","3","Hydrant","Hydrant","34.97456646","-90.08963589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469055","31469055","3","Hydrant","Hydrant","34.97450646","-90.08830589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469056","31469056","3","Hydrant","Hydrant","34.97324646","-90.08984589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469057","31469057","3","Hydrant","Hydrant","34.97181645","-90.09039589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469058","31469058","3","Hydrant","Hydrant","34.97072645","-90.09045589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469059","31469059","3","Hydrant","Hydrant","34.97052646","-90.08931589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469060","31469060","3","Hydrant","Hydrant","34.97616646","-90.09602589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469061","31469061","3","Hydrant","Hydrant","34.96732645","-90.09557589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469062","31469062","3","Hydrant","Hydrant","34.96849645","-90.09450589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469063","31469063","3","Hydrant","Hydrant","34.96930645","-90.09289589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469064","31469064","3","Hydrant","Hydrant","34.96948645","-90.09161589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469065","31469065","3","Hydrant","Hydrant","34.96942645","-90.08997589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469066","31469066","3","Hydrant","Hydrant","34.96943645","-90.08879589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469067","31469067","3","Hydrant","Hydrant","34.96881645","-90.08792589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469068","31469068","3","Hydrant","Hydrant","34.96770645","-90.08865589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469069","31469069","3","Hydrant","Hydrant","34.96688645","-90.08790589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469070","31469070","3","Hydrant","Hydrant","34.96692645","-90.08939589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469071","31469071","3","Hydrant","Hydrant","34.96789645","-90.09012589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469072","31469072","3","Hydrant","Hydrant","34.96732645","-90.09201589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469073","31469073","3","Hydrant","Hydrant","34.96650645","-90.09095589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469074","31469074","3","Hydrant","Hydrant","34.96588645","-90.08989589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469075","31469075","3","Hydrant","Hydrant","34.96562645","-90.08798589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469076","31469076","3","Hydrant","Hydrant","34.96570645","-90.09252589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469077","31469077","3","Hydrant","Hydrant","34.96653645","-90.09334589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469078","31469078","3","Hydrant","Hydrant","34.96799645","-90.09316589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469079","31469079","3","Hydrant","Hydrant","34.96570645","-90.09420589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469080","31469080","3","Hydrant","Hydrant","34.96567645","-90.09517589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469082","31469082","3","Hydrant","Hydrant","34.96439645","-90.09520589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469083","31469083","3","Hydrant","Hydrant","34.96441645","-90.09362589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469084","31469084","3","Hydrant","Hydrant","34.96449645","-90.09143589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469085","31469085","3","Hydrant","Hydrant","34.96226645","-90.09530589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469086","31469086","3","Hydrant","Hydrant","34.96332645","-90.09480589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469087","31469087","3","Hydrant","Hydrant","34.96330645","-90.09404589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469088","31469088","3","Hydrant","Hydrant","34.96339645","-90.09325589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469089","31469089","3","Hydrant","Hydrant","34.96335645","-90.09268589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469090","31469090","3","Hydrant","Hydrant","34.96340645","-90.09204589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469091","31469091","3","Hydrant","Hydrant","34.96225645","-90.09246589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469092","31469092","3","Hydrant","Hydrant","34.96235645","-90.08359588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469093","31469093","3","Hydrant","Hydrant","34.96219645","-90.08021588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469094","31469094","3","Hydrant","Hydrant","34.96268645","-90.08881588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469095","31469095","3","Hydrant","Hydrant","34.94656645","-90.09599589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469096","31469096","3","Hydrant","Hydrant","34.95023645","-90.09601589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469097","31469097","3","Hydrant","Hydrant","34.95228645","-90.09585589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469098","31469098","3","Hydrant","Hydrant","34.95500045","-90.09585389","Horn Lake Water","In Service","","","","","","","","","","",""
"31469099","31469099","3","Hydrant","Hydrant","34.95670645","-90.09580589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469100","31469100","3","Hydrant","Hydrant","34.95864645","-90.09584589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469101","31469101","3","Hydrant","Hydrant","34.96056645","-90.09584589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469102","31469102","3","Hydrant","Hydrant","34.94805645","-90.08760588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469103","31469103","3","Hydrant","Hydrant","34.94869645","-90.08830588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469104","31469104","3","Hydrant","Hydrant","34.94959645","-90.08771588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469105","31469105","3","Hydrant","Hydrant","34.95045645","-90.08798588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469106","31469106","3","Hydrant","Hydrant","34.95202645","-90.08761588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469107","31469107","3","Hydrant","Hydrant","34.95240645","-90.08917588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469108","31469108","3","Hydrant","Hydrant","34.95182645","-90.09012588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469109","31469109","3","Hydrant","Hydrant","34.95153645","-90.08893588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469110","31469110","3","Hydrant","Hydrant","34.95038645","-90.09012589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469111","31469111","3","Hydrant","Hydrant","34.95010645","-90.08918588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469112","31469112","3","Hydrant","Hydrant","34.94805645","-90.09035588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469113","31469113","3","Hydrant","Hydrant","34.94781645","-90.08830588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469114","31469114","3","Hydrant","Hydrant","34.94783645","-90.08706588","Horn Lake Water","In Service","","","","","","","","","","",""
